number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_drop_correlated,params_feature_selection,params_max_depth,params_n_estimators,params_n_jobs,params_number_features,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,51.04973078613741,2022-10-24 15:39:56.727165,2022-10-24 15:40:47.736440,0 days 00:00:51.009275,51.7920782354871,no,FeatureImportance_ET,10,50,1,18.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=ExtraTreesRegressor(ccp_alpha=51.7920782354871,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=18))])",no,FeatureImportance_ET,18.0,retained,no,15.924335269691893,9.409327263731491,39.97881267827031,16.68837767059041,9.440886547933413,51.04973078613741,COMPLETE
11,51.12731931068499,2022-10-24 15:40:47.887171,2022-10-24 15:41:19.340458,0 days 00:00:31.453287,60.329225544865736,no,Lasso,10,50,1,29.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=ExtraTreesRegressor(ccp_alpha=60.329225544865736,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=29))])",no,Lasso,29.0,retained,no,16.072679457982264,9.529053481698517,40.549933946223405,16.841790276278488,9.525277941324378,51.12731931068499,COMPLETE
12,50.436798581368095,2022-10-24 15:41:19.499759,2022-10-24 15:41:35.825114,0 days 00:00:16.325355,63.998148577394105,yes,MutualInformation,10,50,1,7.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=63.998148577394105,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=7))])",yes,MutualInformation,7.0,retained,no,16.388094526250523,9.205656611826404,42.38121704944807,16.94236852210051,9.230176764489398,50.436798581368095,COMPLETE
13,51.20666438850446,2022-10-24 15:41:35.968075,2022-10-24 15:42:02.318287,0 days 00:00:26.350212,53.49093170705754,no,Lasso,10,50,1,8.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=ExtraTreesRegressor(ccp_alpha=53.49093170705754,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=8))])",no,Lasso,8.0,retained,no,16.269656891493792,9.066477267165185,41.364297459396944,17.031965734691738,9.093214148110034,51.20666438850446,COMPLETE
14,51.63312965517239,2022-10-24 15:42:02.469225,2022-10-24 15:42:12.959957,0 days 00:00:10.490732,50.067467958275415,yes,ANOVA,10,50,1,21.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=ExtraTreesRegressor(ccp_alpha=50.067467958275415,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=21))])",yes,ANOVA,21.0,retained,no,15.90219874004417,9.268940403609308,40.07624715859581,16.713481277708624,9.31754043531972,51.63312965517239,COMPLETE
15,51.13526844481897,2022-10-24 15:42:13.125051,2022-10-24 15:42:28.758666,0 days 00:00:15.633615,71.53896230610471,yes,MutualInformation,10,50,1,3.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=71.53896230610471,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=3))])",yes,MutualInformation,3.0,retained,no,16.805971800777893,9.809733621860703,44.04538013433259,17.270749200999663,9.759619116961494,51.13526844481897,COMPLETE
16,51.83945555021189,2022-10-24 15:42:28.897413,2022-10-24 15:42:59.866284,0 days 00:00:30.968871,61.09304715085295,yes,FeatureImportance_ET,10,50,1,25.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=ExtraTreesRegressor(ccp_alpha=61.09304715085295,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=25))])",yes,FeatureImportance_ET,25.0,retained,no,16.33982089604014,9.72823235931448,41.16619502753479,17.074411721470074,9.743008208349105,51.83945555021189,COMPLETE
17,50.63094406644291,2022-10-24 15:43:00.012219,2022-10-24 15:43:08.370678,0 days 00:00:08.358459,59.130566857442844,yes,ANOVA,10,50,1,4.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=ExtraTreesRegressor(ccp_alpha=59.130566857442844,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=4))])",yes,ANOVA,4.0,retained,no,16.452314764862525,9.605602922271673,42.603806160458184,17.025193038353784,9.63150371856018,50.63094406644291,COMPLETE
18,51.40864694979323,2022-10-24 15:43:08.523632,2022-10-24 15:43:36.132348,0 days 00:00:27.608716,50.97798808296864,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=50.97798808296864,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.070873809204134,9.243963881959779,40.416522493387085,16.812084105090264,9.25912526574797,51.40864694979323,COMPLETE
19,50.438560629024046,2022-10-24 15:43:36.297278,2022-10-24 15:44:03.057161,0 days 00:00:26.759883,57.52734076351928,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=57.52734076351928,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.51826650416653,9.733437875472163,41.15987730963716,17.145980685816962,9.810824116386971,50.438560629024046,COMPLETE
