number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_drop_correlated,params_feature_selection,params_max_depth,params_n_estimators,params_n_jobs,params_number_features,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,51.95515091592346,2022-10-24 15:29:21.016091,2022-10-24 15:30:11.503886,0 days 00:00:50.487795,51.7920782354871,no,FeatureImportance_ET,10,50,1,18.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=ExtraTreesRegressor(ccp_alpha=51.7920782354871,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=18))])",no,FeatureImportance_ET,18.0,retained,no,16.241205107369325,9.345969029323712,40.91798403493681,16.97282408597812,9.37241230386872,51.95515091592346,COMPLETE
11,51.69795602230375,2022-10-24 15:30:11.654855,2022-10-24 15:30:38.785931,0 days 00:00:27.131076,51.397190001007026,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=51.397190001007026,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.184929107661628,9.254417114813345,41.33201648804107,16.878728719155955,9.232675162681273,51.69795602230375,COMPLETE
12,51.27573266977485,2022-10-24 15:30:38.941226,2022-10-24 15:31:05.730772,0 days 00:00:26.789546,57.66600676828261,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=57.66600676828261,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.403466377449863,9.688781337495248,41.63841598324934,17.069772426695028,9.691460770902625,51.27573266977485,COMPLETE
13,50.42006035017701,2022-10-24 15:31:05.871627,2022-10-24 15:31:33.737294,0 days 00:00:27.865667,59.3617656292807,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=59.3617656292807,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.610618663480636,9.716896404777886,41.94878470356051,17.21052295121869,9.719172414866796,50.42006035017701,COMPLETE
14,51.15949830525762,2022-10-24 15:31:33.873024,2022-10-24 15:32:05.945757,0 days 00:00:32.072733,58.07852379933582,no,Lasso,10,50,1,29.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=ExtraTreesRegressor(ccp_alpha=58.07852379933582,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=29))])",no,Lasso,29.0,retained,no,16.544772996185745,9.533186604118123,41.24320608902147,17.22967586015061,9.536459582176493,51.15949830525762,COMPLETE
15,51.955588948119846,2022-10-24 15:32:06.120989,2022-10-24 15:32:15.096145,0 days 00:00:08.975156,56.87206515660316,yes,ANOVA,10,50,1,7.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=ExtraTreesRegressor(ccp_alpha=56.87206515660316,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=7))])",yes,ANOVA,7.0,retained,no,16.319025657839887,8.983817510009919,42.39886526135786,16.906298104759642,8.982578276274971,51.955588948119846,COMPLETE
16,55.51128208102765,2022-10-24 15:32:15.255900,2022-10-24 15:33:04.683770,0 days 00:00:49.427870,61.76249206249055,no,FeatureImportance_ET,10,50,1,8.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=ExtraTreesRegressor(ccp_alpha=61.76249206249055,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=8))])",no,FeatureImportance_ET,8.0,retained,no,16.579420279089575,9.510627232164767,43.50196215456674,17.318358840998474,9.476005548177286,55.51128208102765,COMPLETE
17,51.073540158368274,2022-10-24 15:33:04.819494,2022-10-24 15:33:15.035009,0 days 00:00:10.215515,50.708336174961886,yes,ANOVA,10,50,1,21.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=ExtraTreesRegressor(ccp_alpha=50.708336174961886,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=21))])",yes,ANOVA,21.0,retained,no,15.815480992146961,8.654391275112049,41.05079199748602,16.504696074746885,8.731297809237791,51.073540158368274,COMPLETE
18,52.431603774290124,2022-10-24 15:33:15.195442,2022-10-24 15:33:32.775936,0 days 00:00:17.580494,50.87086769326884,yes,MutualInformation,10,50,1,27.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=50.87086769326884,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=27))])",yes,MutualInformation,27.0,retained,no,16.33846727056873,9.432596426536131,40.970304024924644,17.12098103059446,9.452837635547075,52.431603774290124,COMPLETE
19,52.18425495327464,2022-10-24 15:33:32.935865,2022-10-24 15:33:59.800192,0 days 00:00:26.864327,59.17158708160375,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=59.17158708160375,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.582292590406833,9.746904486792529,42.20148124998962,17.29428857804322,9.76954741067149,52.18425495327464,COMPLETE
