number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_drop_correlated,params_feature_selection,params_max_depth,params_n_estimators,params_n_jobs,params_number_features,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,54.521619099247005,2022-10-24 14:13:29.006352,2022-10-24 14:14:03.462890,0 days 00:00:34.456538,51.450212872099414,no,MutualInformation,10,50,1,18.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=51.450212872099414,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=18))])",no,MutualInformation,18.0,retained,no,16.171214911485823,9.143968757239088,39.77040381517559,17.395149201669415,9.266719365405669,54.521619099247005,COMPLETE
11,54.494793106885794,2022-10-24 14:14:03.613129,2022-10-24 14:14:41.691950,0 days 00:00:38.078821,50.13580355878099,no,MutualInformation,10,50,1,29.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=50.13580355878099,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=29))])",no,MutualInformation,29.0,retained,no,16.14782014427971,9.150311850519516,39.43083439419876,17.40304984066533,9.281577198970378,54.494793106885794,COMPLETE
12,54.05122198843849,2022-10-24 14:14:41.844366,2022-10-24 14:15:01.292270,0 days 00:00:19.447904,57.447052042535965,yes,MutualInformation,10,50,1,7.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=57.447052042535965,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=7))])",yes,MutualInformation,7.0,retained,no,16.284545546921496,9.143134040886883,40.553877311451394,17.40299786884908,9.258902851116448,54.05122198843849,COMPLETE
13,54.06649652810983,2022-10-24 14:15:01.456341,2022-10-24 14:15:31.955849,0 days 00:00:30.499508,58.03071296331507,no,MutualInformation,10,50,1,8.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=58.03071296331507,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=8))])",no,MutualInformation,8.0,retained,no,16.32056505616829,9.137660347324934,40.934666590187696,17.40565358806308,9.260768733520107,54.06649652810983,COMPLETE
14,55.341994841691324,2022-10-24 14:15:32.116140,2022-10-24 14:15:46.820706,0 days 00:00:14.704566,61.39318179256356,yes,ANOVA,10,50,1,21.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=RandomForestRegressor(ccp_alpha=61.39318179256356,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=21))])",yes,ANOVA,21.0,retained,no,16.401910694755873,9.167589618083802,40.60591397246216,17.651095603348,9.279257653429879,55.341994841691324,COMPLETE
15,166.14704619917333,2022-10-24 14:15:46.987877,2022-10-24 14:16:05.032942,0 days 00:00:18.045065,58.485049733068834,yes,Lasso,10,50,1,4.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='Lasso',
                                             model=RandomForestRegressor(ccp_alpha=58.485049733068834,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=4))])",yes,Lasso,4.0,retained,no,77.32364492788702,43.66993229440913,150.26355297870612,80.98065427395602,44.08743919527483,166.14704619917333,COMPLETE
16,56.982728386490614,2022-10-24 14:16:05.192770,2022-10-24 14:16:35.924022,0 days 00:00:30.731252,55.91613039978779,yes,FeatureImportance_ET,10,50,1,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=RandomForestRegressor(ccp_alpha=55.91613039978779,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=1))])",yes,FeatureImportance_ET,1.0,retained,no,16.515995257516085,9.174851302286712,42.34400127939093,17.708943149296204,9.267473114689865,56.982728386490614,COMPLETE
17,55.13672298922953,2022-10-24 14:16:36.073516,2022-10-24 14:17:10.696391,0 days 00:00:34.622875,62.785279530198316,yes,FeatureImportance_ET,10,50,1,9.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=RandomForestRegressor(ccp_alpha=62.785279530198316,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=9))])",yes,FeatureImportance_ET,9.0,retained,no,16.453250912379197,9.166215799281403,40.839456919888846,17.68007777270455,9.29723892685812,55.13672298922953,COMPLETE
18,54.02562482350023,2022-10-24 14:17:10.854984,2022-10-24 14:17:30.658688,0 days 00:00:19.803704,58.651101112108755,yes,MutualInformation,10,50,1,7.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=58.651101112108755,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=7))])",yes,MutualInformation,7.0,retained,no,16.306374133843224,9.145765496207465,40.67778150070427,17.41482583132186,9.262443458908272,54.02562482350023,COMPLETE
19,54.5173931519551,2022-10-24 14:17:30.818557,2022-10-24 14:17:51.972159,0 days 00:00:21.153602,69.33433579321951,yes,MutualInformation,10,50,1,12.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=69.33433579321951,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=12))])",yes,MutualInformation,12.0,retained,no,16.670237448238748,9.154434022729086,41.80169426469045,17.74363447864737,9.289749106178858,54.5173931519551,COMPLETE
