number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_drop_correlated,params_feature_selection,params_max_depth,params_n_estimators,params_n_jobs,params_number_features,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,52.634594622943354,2022-10-24 14:59:37.237045,2022-10-24 15:00:11.771256,0 days 00:00:34.534211,51.450212872099414,no,MutualInformation,10,50,1,18.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=51.450212872099414,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=18))])",no,MutualInformation,18.0,retained,no,16.136359603812725,8.521303556526176,40.36550449862878,17.21575164872586,8.567794635592007,52.634594622943354,COMPLETE
11,52.697110124038794,2022-10-24 15:00:11.929691,2022-10-24 15:00:49.892834,0 days 00:00:37.963143,50.13580355878099,no,MutualInformation,10,50,1,29.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=50.13580355878099,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=29))])",no,MutualInformation,29.0,retained,no,16.069669333747267,8.527017095683954,39.82875501212053,17.226318912534367,8.561365544404378,52.697110124038794,COMPLETE
12,52.80289411043926,2022-10-24 15:00:50.052627,2022-10-24 15:01:09.665641,0 days 00:00:19.613014,57.447052042535965,yes,MutualInformation,10,50,1,7.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=57.447052042535965,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=7))])",yes,MutualInformation,7.0,retained,no,16.337897348957195,8.567875652109413,41.45997364805973,17.352211670003175,8.632647882608195,52.80289411043926,COMPLETE
13,53.466706171776366,2022-10-24 15:01:09.820465,2022-10-24 15:01:42.597252,0 days 00:00:32.776787,56.6159354192207,no,Lasso,10,50,1,8.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=RandomForestRegressor(ccp_alpha=56.6159354192207,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=8))])",no,Lasso,8.0,retained,no,16.251146774496085,8.557222045176218,40.78612935937438,17.39502849215093,8.632142014113434,53.466706171776366,COMPLETE
14,53.42058483443011,2022-10-24 15:01:42.734297,2022-10-24 15:02:19.580468,0 days 00:00:36.846171,58.261979806506616,yes,FeatureImportance_ET,10,50,1,21.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=RandomForestRegressor(ccp_alpha=58.261979806506616,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=21))])",yes,FeatureImportance_ET,21.0,retained,no,16.30811428525873,8.578815679469374,41.01902400623532,17.474678013701862,8.645889592157078,53.42058483443011,COMPLETE
15,52.4761339943957,2022-10-24 15:02:19.734044,2022-10-24 15:02:30.185887,0 days 00:00:10.451843,58.68074409860039,yes,ANOVA,10,50,1,4.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=RandomForestRegressor(ccp_alpha=58.68074409860039,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=4))])",yes,ANOVA,4.0,retained,no,16.371895797643525,8.579564324760787,41.6925866923856,17.350605160275965,8.638931523100892,52.4761339943957,COMPLETE
16,53.680553664325316,2022-10-24 15:02:30.338682,2022-10-24 15:02:39.863513,0 days 00:00:09.524831,63.45705417439235,yes,ANOVA,10,50,1,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=RandomForestRegressor(ccp_alpha=63.45705417439235,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=1))])",yes,ANOVA,1.0,retained,no,16.80477332598834,8.62805617508107,43.75612541538448,17.737868206833387,8.708746102678637,53.680553664325316,COMPLETE
17,52.60807142705526,2022-10-24 15:02:40.023240,2022-10-24 15:02:49.663495,0 days 00:00:09.640255,55.694090056989296,yes,ANOVA,10,50,1,2.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=RandomForestRegressor(ccp_alpha=55.694090056989296,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=2))])",yes,ANOVA,2.0,retained,no,16.30386092920971,8.54309591852701,42.11470783507628,17.238899570705907,8.626658217617504,52.60807142705526,COMPLETE
18,52.83687167607462,2022-10-24 15:02:49.812155,2022-10-24 15:03:02.996860,0 days 00:00:13.184705,59.6073383504773,yes,ANOVA,10,50,1,9.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=RandomForestRegressor(ccp_alpha=59.6073383504773,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=9))])",yes,ANOVA,9.0,retained,no,16.34423134902324,8.582317244749913,41.229547499671554,17.416319348034605,8.651259814917937,52.83687167607462,COMPLETE
19,53.20259080948177,2022-10-24 15:03:03.153250,2022-10-24 15:03:21.320526,0 days 00:00:18.167276,69.33433579321951,yes,MutualInformation,10,50,1,5.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=RandomForestRegressor(ccp_alpha=69.33433579321951,
                                                                         max_depth=10,
                                                                         n_estimators=50,
                                                                         n_jobs=1,
                                                                         random_state=120),
                                             number=5))])",yes,MutualInformation,5.0,retained,no,16.77112318268323,8.655040409017106,43.14855873597326,17.691379780842777,8.750317888638532,53.20259080948177,COMPLETE
