number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_criterion,params_drop_correlated,params_feature_selection,params_number_features,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,58.91172576808367,2022-10-24 11:55:30.551445,2022-10-24 11:55:58.722762,0 days 00:00:28.171317,56.74627845656862,squared_error,no,MutualInformation,6.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=DecisionTreeRegressor(ccp_alpha=56.74627845656862,
                                                                         random_state=120),
                                             number=6))])",no,MutualInformation,6.0,retained,no,18.922550518666327,10.046617751672972,44.681723558750924,20.11969978505077,10.080495677436762,58.91172576808367,COMPLETE
11,58.29982350854422,2022-10-24 11:55:58.869424,2022-10-24 11:56:25.390558,0 days 00:00:26.521134,60.14626482745412,squared_error,no,MutualInformation,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=DecisionTreeRegressor(ccp_alpha=60.14626482745412,
                                                                         random_state=120),
                                             number=1))])",no,MutualInformation,1.0,retained,no,19.24912514028232,10.13588135317629,45.58393834931508,20.404197673666523,10.17381248673523,58.29982350854422,COMPLETE
12,57.861039068140165,2022-10-24 11:56:25.543884,2022-10-24 11:56:52.420515,0 days 00:00:26.876631,51.73670702947759,squared_error,no,MutualInformation,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=DecisionTreeRegressor(ccp_alpha=51.73670702947759,
                                                                         random_state=120),
                                             number=1))])",no,MutualInformation,1.0,retained,no,18.781195106926642,10.035018010483805,44.95480331051477,20.017958114225024,10.073648000889877,57.861039068140165,COMPLETE
13,57.861039068140165,2022-10-24 11:56:52.572504,2022-10-24 11:57:01.643048,0 days 00:00:09.070544,52.21295408716306,squared_error,no,ANOVA,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='ANOVA',
                                             model=DecisionTreeRegressor(ccp_alpha=52.21295408716306,
                                                                         random_state=120),
                                             number=1))])",no,ANOVA,1.0,retained,no,18.781195106926642,10.035018010483805,44.95480331051477,20.017958114225024,10.073648000889877,57.861039068140165,COMPLETE
14,57.861039068140165,2022-10-24 11:57:01.785705,2022-10-24 11:57:10.810640,0 days 00:00:09.024935,52.695628223900144,squared_error,no,ANOVA,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='ANOVA',
                                             model=DecisionTreeRegressor(ccp_alpha=52.695628223900144,
                                                                         random_state=120),
                                             number=1))])",no,ANOVA,1.0,retained,no,18.781195106926642,10.035018010483805,44.95480331051477,20.017958114225024,10.073648000889877,57.861039068140165,COMPLETE
15,64.31445822814028,2022-10-24 11:57:10.944343,2022-10-24 11:57:40.453580,0 days 00:00:29.509237,51.63040215061817,friedman_mse,,FeatureWiz,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=DecisionTreeRegressor(ccp_alpha=51.63040215061817,
                                                                         criterion='friedman_mse',
                                                                         random_state=120)))])",no,FeatureWiz,,retained,no,18.74438214825186,10.042176025466203,43.92622695806906,20.354134987515476,10.084687784680618,64.31445822814028,COMPLETE
16,57.861039068140165,2022-10-24 11:57:40.596567,2022-10-24 11:58:06.767838,0 days 00:00:26.171271,50.18569969926093,squared_error,no,MutualInformation,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=DecisionTreeRegressor(ccp_alpha=50.18569969926093,
                                                                         random_state=120),
                                             number=1))])",no,MutualInformation,1.0,retained,no,18.781195106926642,10.035018010483805,44.95480331051477,20.017958114225024,10.073648000889877,57.861039068140165,COMPLETE
17,248.57613820968905,2022-10-24 11:58:06.907151,2022-10-24 11:59:30.643248,0 days 00:01:23.736097,51.68548021048222,absolute_error,no,FeatureImportance_ET,9.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=DecisionTreeRegressor(ccp_alpha=51.68548021048222,
                                                                         criterion='absolute_error',
                                                                         random_state=120),
                                             number=9))])",no,FeatureImportance_ET,9.0,retained,no,100.99639449530964,32.083423724999996,248.86125422005716,101.00307200322642,32.060162135,248.57613820968905,COMPLETE
18,59.645425142409046,2022-10-24 11:59:30.795119,2022-10-24 11:59:58.702563,0 days 00:00:27.907444,50.30212644895941,squared_error,no,MutualInformation,7.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=DecisionTreeRegressor(ccp_alpha=50.30212644895941,
                                                                         random_state=120),
                                             number=7))])",no,MutualInformation,7.0,retained,no,18.74226266472016,10.04174985267834,43.87041103771235,20.052376665289703,10.08468778468063,59.645425142409046,COMPLETE
19,57.898948463286466,2022-10-24 11:59:58.848014,2022-10-24 12:00:07.873461,0 days 00:00:09.025447,56.70037327227783,friedman_mse,no,ANOVA,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='ANOVA',
                                             model=DecisionTreeRegressor(ccp_alpha=56.70037327227783,
                                                                         criterion='friedman_mse',
                                                                         random_state=120),
                                             number=1))])",no,ANOVA,1.0,retained,no,18.871537189993703,10.037893680483805,45.151058043366696,20.040065779667597,10.069483321548358,57.898948463286466,COMPLETE
